TABLE;CODE;PAC1;PAC2;VOLTAGE;PHASES;SEC_PHASES;VOLTAGE_TYPE;FEEDER;TRANSFORMER_TYPE
SSDMT;12783_9375464;12783-8052454;12783-8059031;;C;;MT;BRBBB-FC;
SSDMT;12783_9375838;12783-8057151;12783-8055840;;A;;MT;BRBBB-FC;
SSDMT;12783_13635456;12783-11486110;12783-11486111;;C;;MT;BRBBB-FC;
SSDMT;12743_9304126;12743-7988490;12743-7983266;;C;;MT;BRBBB-FC;
SSDMT;12743_9304808;12743-7984763;12743-7986132;;C;;MT;BRBBB-FC;
SSDMT;12783_9372604;12783-8055682;12783-8055012;;C;;MT;BRBBB-FC;
SSDMT;12783_9375922;12783-8052982;12783-8058686;;A;;MT;BRBBB-FC;
SSDMT;12743_9303353;12743-7987041;12743-7983928;;C;;MT;BRBBB-FC;
SSDMT;12743_9301881;12743-7986672;12743-7987441;;C;;MT;BRBBB-FC;
SSDMT;12783_9373105;12783-8054310;12783-8055909;;B;;MT;BRBBB-FC;
SSDMT;12743_9304698;12743-7985850;12743-7987733;;C;;MT;BRBBB-FC;
SSDMT;12743_9301435;12743-7982763;12743-7985017;;C;;MT;BRBBB-FC;
SSDMT;12743_9304567;12743-7983548;12743-7987717;;BC;;MT;BRBBB-FC;
SSDMT;12743_13992148;12743-11820377;12743-11820378;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304267;12743-7983596;12743-7984601;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305798;12743-7987774;12743-7987773;;A;;MT;BRBBB-FC;
SSDMT;12743_9303190;12743-7988187;12743-7984401;;C;;MT;BRBBB-FC;
SSDMT;12743_14013729;12743-11841332;12743-11841333;;BC;;MT;BRBBB-FC;
SSDMT;12783_9372763;12783-8057285;12783-8057284;;B;;MT;BRBBB-FC;
SSDMT;12783_9374023;12783-8057942;12783-8058979;;B;;MT;BRBBB-FC;
SSDMT;12743_9305331;12743-7983399;12743-7984309;;C;;MT;BRBBB-FC;
SSDMT;12743_9303638;12743-7986631;12743-7984247;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375360;12783-8051774;12783-8051773;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375510;12783-8056929;12783-8054055;;A;;MT;BRBBB-FC;
SSDMT;12783_9372587;12783-8053392;12783-8052230;;ABC;;MT;BRBBB-FC;
SSDMT;12743_13992371;12743-11820543;12743-11820544;;BC;;MT;BRBBB-FC;
SSDMT;12743_9302310;12743-7984136;12743-7984135;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9304207;12743-7986111;12743-7987567;;B;;MT;BRBBB-FC;
SSDMT;12743_9302542;12743-7988110C;12743-7983763;;A;;MT;BRBBB-FC;
SSDMT;12783_13974504;12783-11802772;12783-11802773;;A;;MT;BRBBB-FC;
SSDMT;12743_14217746;12743-12037800;12743-12037802;;BC;;MT;BRBBB-FC;
SSDMT;12783_9372144;12783-8055483;12783-8055673;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371347;12783-8053988;12783-8054828;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374021;12783-8055119;12783-8054252;;B;;MT;BRBBB-FC;
SSDMT;12783_9371625;12783-8052024;12783-8057032;;A;;MT;BRBBB-FC;
SSDMT;12783_9373751;12783-8058838C;12783-8052262;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373814;12783-8053579;12783-8055190;;C;;MT;BRBBB-FC;
SSDMT;12743_9303155;12743-7984540;12743-7986771;;C;;MT;BRBBB-FC;
SSDMT;12743_9306040;12743-7987780C;12743-7984338;;B;;MT;BRBBB-FC;
SSDMT;12743_9304990;12743-7988408;12743-9813898;;C;;MT;BRBBB-FC;
SSDMT;12743_13992426;12743-11820601;12743-11820603;;BC;;MT;BRBBB-FC;
SSDMT;12743_9305795;12743-7984332;12743-7987219;;A;;MT;BRBBB-FC;
SSDMT;12743_9302643;12743-7987517;12743-7982887;;C;;MT;BRBBB-FC;
SSDMT;12783_9371572;12783-8056332;12783-8058681;;B;;MT;BRBBB-FC;
SSDMT;12783_9371762;12783-8058046C;12783-8059352;;A;;MT;BRBBB-FC;
SSDMT;12783_9374967;12783-8053736;12783-8054488;;B;;MT;BRBBB-FC;
SSDMT;12783_9371988;12783-8054884;12783-8052142;;B;;MT;BRBBB-FC;
SSDMT;12783_9374036;12783-8057334;12783-8054322;;C;;MT;BRBBB-FC;
SSDMT;12783_9371059;12783-8055628;12783-8051974;;B;;MT;BRBBB-FC;
SSDMT;12783_9370906;12783-8055806;12783-8058562;;B;;MT;BRBBB-FC;
SSDMT;12743_9302309;12743-7987464;12743-7987965;;C;;MT;BRBBB-FC;
SSDMT;12783_13974483;12783-11802752;12783-11802753;;A;;MT;BRBBB-FC;
SSDMT;12783_9375044;12783-8058157;12783-8059204;;B;;MT;BRBBB-FC;
SSDMT;12743_9301792;12743-7982733;12743-7982671;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374228;12783-8055118;12783-8054251;;B;;MT;BRBBB-FC;
SSDMT;12783_9373099;12783-8054188;12783-8054187;;B;;MT;BRBBB-FC;
SSDMT;12783_9375447;12783-8054238;12783-8056902;;BC;;MT;BRBBB-FC;
SSDMT;12743_9302111;12743-7984296C;12743-7984591;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9304935;12743-7984789;12743-7986430;;A;;MT;BRBBB-FC;
SSDMT;12743_14015287;12743-11842860;12743-11842861;;BC;;MT;BRBBB-FC;
SSDMT;12783_13974436;12783-11802701;12783-11802702;;A;;MT;BRBBB-FC;
SSDMT;12783_9374914;12783-8053665;12783-8052333;;A;;MT;BRBBB-FC;
SSDMT;12783_9372399;12783-8056087;12783-8058782;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374199;12783-8052345;12783-8055954;;A;;MT;BRBBB-FC;
SSDMT;12783_13974537;12783-11802809;12783-11802810;;A;;MT;BRBBB-FC;
SSDMT;12783_9376208;12783-8054384;12783-8057382;;B;;MT;BRBBB-FC;
SSDMT;12783_13974476;12783-11802745;12783-11802746;;A;;MT;BRBBB-FC;
SSDMT;12743_9303962;12743-7986521;12743-7988497;;A;;MT;BRBBB-FC;
SSDMT;12743_9301975;12743-7983963;12743-7985003;;C;;MT;BRBBB-FC;
SSDMT;12743_14557098;12743-12357300;12743-12357299;;C;;MT;BRBBB-FC;
SSDMT;12783_9375913;12783-8059222;12783-8057052;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372199;12783-8057231;12783-8054964;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372542;12783-8055670;12783-8057251;;B;;MT;BRBBB-FC;
SSDMT;12743_9303471;12743-7983869;12743-7983815;;C;;MT;BRBBB-FC;
SSDMT;12783_9373996;12783-8055579;12783-8055878;;B;;MT;BRBBB-FC;
SSDMT;12743_9301377;12743-7982655;12743-7982692;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375020;12783-8053751;12783-8057548;;B;;MT;BRBBB-FC;
SSDMT;12783_9372801;12783-8053135;12783-8052182;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305903;12743-7985532;12743-7984853;;C;;MT;BRBBB-FC;
SSDMT;12743_9305144;12743-7986003;12743-7984402;;C;;MT;BRBBB-FC;
SSDMT;12743_9303772;12743-7983883;12743-7987122;;C;;MT;BRBBB-FC;
SSDMT;12743_9303833;12743-7984460;12743-7986913;;B;;MT;BRBBB-FC;
SSDMT;12743_9305972;12743-7983224;12743-7985548;;C;;MT;BRBBB-FC;
SSDMT;12783_9373910;12783-8057396;12783-8057395;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375953;12783-8057062;12783-8053071;;B;;MT;BRBBB-FC;
SSDMT;12783_9375376;12783-8054206;12783-8056927;;A;;MT;BRBBB-FC;
SSDMT;12783_9370963;12783-8052894;12783-8051944;;B;;MT;BRBBB-FC;
SSDMT;12783_9371382;12783-8058625;12783-8053960;;C;;MT;BRBBB-FC;
SSDMT;12783_9372493;12783-8058774C;12783-8053146;;A;;MT;BRBBB-FC;
SSDMT;12783_9375640;12783-8057956;12783-8057955;;B;;MT;BRBBB-FC;
SSDMT;12743_9301797;12743-7985065;12743-7985754;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371207;12783-8058863;12783-8058862;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371132;12783-8056915;12783-8053926;;B;;MT;BRBBB-FC;
SSDMT;12783_9372394;12783-8054924;12783-8054084;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302607;12743-7983788;12743-7988136;;C;;MT;BRBBB-FC;
SSDMT;12783_9374162;12783-8056978;12783-8058719;;A;;MT;BRBBB-FC;
SSDMT;12783_9374083;12783-8055773;12783-8055772;;A;;MT;BRBBB-FC;
SSDMT;12743_9304347;12743-7985870;12743-7985440;;B;;MT;BRBBB-FC;
SSDMT;12783_9372523;12783-8053142;12783-8058169;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374001;12783-8057431;12783-8052395;;B;;MT;BRBBB-FC;
SSDMT;12783_13635359;12783-11486039C;12783-11486040;;AB;;MT;BRBBB-FC;
SSDMT;12783_9371971;12783-8054031;12783-8052129;;B;;MT;BRBBB-FC;
SSDMT;12743_9305446;12743-7983183;12743-7986353;;C;;MT;BRBBB-FC;
SSDMT;12743_9302321;12743-7986468;12743-7986848;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376283;12783-8058590;12783-8056457;;B;;MT;BRBBB-FC;
SSDMT;12783_9375745;12783-8057120;12783-8056647;;A;;MT;BRBBB-FC;
SSDMT;12783_13974362;12783-8906278;12783-11802618;;A;;MT;BRBBB-FC;
SSDMT;12783_9374481;12783-8052022;12783-8055283;;A;;MT;BRBBB-FC;
SSDMT;12783_9375736;12783-8058223;12783-8055270;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305223;12743-7986966;12743-7987495;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9370671;12783-8056769;12783-8053273;;B;;MT;BRBBB-FC;
SSDMT;12783_9374058;12783-8058066;12783-8057338;;C;;MT;BRBBB-FC;
SSDMT;12783_9374739;12783-8054469;12783-8056062;;B;;MT;BRBBB-FC;
SSDMT;12743_9301764;12743-7982652;12743-7982706;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303354;12743-7983926;12743-7988167;;C;;MT;BRBBB-FC;
SSDMT;12783_9371920;12783-8055282;12783-8054407;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373570;12783-8055547;12783-8057843;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372629;12783-8057141;12783-8055692;;C;;MT;BRBBB-FC;
SSDMT;12783_9374041;12783-8052455;12783-8059032;;C;;MT;BRBBB-FC;
SSDMT;12743_14014310;12743-11841831;12743-11841912;;BC;;MT;BRBBB-FC;
SSDMT;12783_9374099;12783-8056396;12783-8057387;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9306186;12743-7983255;490000080;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376008;12783-8055561;12783-8054228;;B;;MT;BRBBB-FC;
SSDMT;12783_13698703;12783-11543139;12783-11543140;;C;;MT;BRBBB-FC;
SSDMT;12783_11536332;12783-9813934C;12783-8054291;;B;;MT;BRBBB-FC;
SSDMT;12743_9305394;12743-7983128;12743-7986809;;C;;MT;BRBBB-FC;
SSDMT;12783_9371212;12783-8058861;12783-8056964;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9370642;12783-8054666;12783-8056676;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305978;12743-7988448;12743-7987766;;C;;MT;BRBBB-FC;
SSDMT;12783_13636274;12783-11486807;12783-11486808;;AB;;MT;BRBBB-FC;
SSDMT;12743_9303018;12743-7983977;12743-7988238;;A;;MT;BRBBB-FC;
SSDMT;12743_9305731;12743-7982808;12743-7984437;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371934;12783-8055655;12783-8055653;;A;;MT;BRBBB-FC;
SSDMT;12783_9374536;12783-8057941C;12783-8055969;;B;;MT;BRBBB-FC;
SSDMT;12783_13974642;12783-11802832;12783-11802909;;A;;MT;BRBBB-FC;
SSDMT;12743_9302715;12743-7988281;12743-7988309;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374771;12783-8057533;12783-8057534;;B;;MT;BRBBB-FC;
SSDMT;12743_9305342;12743-7985196;12743-7987637;;C;;MT;BRBBB-FC;
SSDMT;12783_9372266;12783-8056556;12783-8056633;;A;;MT;BRBBB-FC;
SSDMT;12743_9302818;12743-7986937;12743-7986080;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375326;12783-8054499;12783-8054915;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305422;12743-7985932;12743-7983061;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375570;12783-8054862;12783-8052125;;A;;MT;BRBBB-FC;
SSDMT;12743_9303996;12743-7987318;12743-7984660;;A;;MT;BRBBB-FC;
SSDMT;12783_13974478;12783-11802747;12783-11802748;;A;;MT;BRBBB-FC;
SSDMT;12743_13992088;12743-11820318;12743-11820319;;BC;;MT;BRBBB-FC;
SSDMT;12743_9305894;12743-7985216;12743-7985217;;C;;MT;BRBBB-FC;
SSDMT;12783_9374637;12783-8056584;12783-8054551;;A;;MT;BRBBB-FC;
SSDMT;12783_9371558;12783-8056350;12783-8057929;;C;;MT;BRBBB-FC;
SSDMT;12743_9306021;12743-7983233;12743-7987772;;C;;MT;BRBBB-FC;
SSDMT;12783_9372308;12783-8055444;12783-8052005;;A;;MT;BRBBB-FC;
SSDMT;12743_9306059;12743-7988556;12743-7987227;;B;;MT;BRBBB-FC;
SSDMT;12743_9305831;12743-7983240;12743-7983241;;C;;MT;BRBBB-FC;
SSDMT;12743_9304692;12743-7984262;12743-7985845;;C;;MT;BRBBB-FC;
SSDMT;12743_9301348;12743-7987739;12743-7986545;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305713;12743-7986480;12743-7983749;;A;;MT;BRBBB-FC;
SSDMT;12743_9305282;12743-7985005;12743-7984500;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371976;12783-8053064;12783-8056538;;B;;MT;BRBBB-FC;
SSDMT;12783_9374221;12783-8058976;12783-8057940;;B;;MT;BRBBB-FC;
SSDMT;12783_9372777;12783-8053471;12783-8055740;;B;;MT;BRBBB-FC;
SSDMT;12783_9373486;12783-8059057;12783-8053868;;B;;MT;BRBBB-FC;
SSDMT;12783_9373204;12783-8054353;12783-8059041;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305904;12743-7984853;12743-7983205;;C;;MT;BRBBB-FC;
SSDMT;12783_9372879;12783-8054179;12783-8052717;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9304311;12743-7983278;12743-7984696;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304482;12743-7986121;12743-7986122;;C;;MT;BRBBB-FC;
SSDMT;12783_9371082;12783-8057803;12783-8055632;;B;;MT;BRBBB-FC;
SSDMT;12783_9375219;12783-8059100;12783-8056765;;ABC;;MT;BRBBB-FC;
SSDMT;12783_10297955;12783-8908087;12783-8899189;;A;;MT;BRBBB-FC;
SSDMT;12783_9371485;12783-8058676;12783-8052971;;B;;MT;BRBBB-FC;
SSDMT;12783_9370756;12783-8054727;12783-8051911;;B;;MT;BRBBB-FC;
SSDMT;12743_9301473;12743-7985387;12743-7985023;;C;;MT;BRBBB-FC;
SSDMT;12783_9375322;12783-8054890;12783-8058763;;B;;MT;BRBBB-FC;
SSDMT;12743_14014722;12743-11842261;12743-11842308;;BC;;MT;BRBBB-FC;
SSDMT;12783_9371086;12783-8057805;12783-8052935;;B;;MT;BRBBB-FC;
SSDMT;12783_9372226;12783-8054971;12783-8053337;;B;;MT;BRBBB-FC;
SSDMT;12743_9301765;12743-7982669;12743-7982653;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305632;12743-7985113;12743-7985460;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302359;12743-7987477;12743-7983189;;ABC;;MT;BRBBB-FC;
SSDMT;12783_14526596;12783-12330061;12783-8057175;;ABC;;MT;BRBBB-FC;
SSDMT;12783_13974430;12783-11802695;12783-11802696;;A;;MT;BRBBB-FC;
SSDMT;12743_9305856;12743-7988544;12743-7983200;;C;;MT;BRBBB-FC;
SSDMT;12783_9375481;12783-8053754;12783-8057569;;A;;MT;BRBBB-FC;
SSDMT;12783_9373967;12783-8054260;12783-8057958;;B;;MT;BRBBB-FC;
SSDMT;12783_9371791;12783-8056512;12783-8054005;;C;;MT;BRBBB-FC;
SSDMT;12743_9303725;12743-7982944;12743-7982943;;B;;MT;BRBBB-FC;
SSDMT;12783_9374590;12783-8057492;12783-8055956;;C;;MT;BRBBB-FC;
SSDMT;12783_9370964;12783-8052895;12783-8052896;;B;;MT;BRBBB-FC;
SSDMT;12783_9372371;12783-8052300;12783-8055459;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371614;12783-8054131;12783-8054774;;A;;MT;BRBBB-FC;
SSDMT;12743_9303705;12743-7986168;12743-7983888;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305130;12743-7985447;12743-7985448;;B;;MT;BRBBB-FC;
SSDMT;12783_9373772;12783-8055800;12783-8053597;;C;;MT;BRBBB-FC;
SSDMT;12783_9373087;12783-8057150;12783-8057677;;A;;MT;BRBBB-FC;
SSDMT;12743_9302269;12743-7987522;12743-7986503;;C;;MT;BRBBB-FC;
SSDMT;12743_9306108;12743-7984864;12743-7985542;;C;;MT;BRBBB-FC;
SSDMT;12783_9374698;12783-8055980;12783-8052575;;B;;MT;BRBBB-FC;
SSDMT;12783_9372039;12783-8054889;12783-8058762;;B;;MT;BRBBB-FC;
SSDMT;12783_9375486;12783-8054420;12783-8057483;;A;;MT;BRBBB-FC;
SSDMT;12783_9374431;12783-8058261;12783-8058262;;C;;MT;BRBBB-FC;
SSDMT;12743_9305918;12743-7985222;12743-7985223;;C;;MT;BRBBB-FC;
SSDMT;12783_9375595;12783-8056520;12783-8054849;;C;;MT;BRBBB-FC;
SSDMT;12783_9375612;12783-8053053;12783-8058875;;A;;MT;BRBBB-FC;
SSDMT;12783_9374161;12783-8055359C;12783-8056981;;A;;MT;BRBBB-FC;
SSDMT;12783_9370960;12783-8055816;12783-8056983;;B;;MT;BRBBB-FC;
SSDMT;12743_9303707;12743-7982973C;12743-7983887;;B;;MT;BRBBB-FC;
SSDMT;12743_9301717;12743-7984439;12743-7986582;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374720;12783-8059174;12783-8059175;;B;;MT;BRBBB-FC;
SSDMT;12743_9304492;12743-7984695;12743-11820192;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304817;12743-7987587C;12743-7986133;;C;;MT;BRBBB-FC;
SSDMT;12783_9373783;12783-8052393;12783-8058962;;C;;MT;BRBBB-FC;
SSDMT;12783_9372646;12783-8057168;12783-8052269;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302935;12743-7984043;12743-7984621;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373077;12783-8055717;12783-8056210;;A;;MT;BRBBB-FC;
SSDMT;12743_9301879;12743-7987441C;12743-7982994;;C;;MT;BRBBB-FC;
SSDMT;12743_9303028;12743-7986715;12743-7983065;;A;;MT;BRBBB-FC;
SSDMT;12783_9375067;12783-8058257;12783-8058258;;C;;MT;BRBBB-FC;
SSDMT;12783_9374129;12783-8052113;12783-8055367;;ABC;;MT;BRBBB-FC;
SSDMT;12743_14014188;12743-11841764;12743-11841792;;BC;;MT;BRBBB-FC;
SSDMT;12743_9303727;12743-7984465;12743-7987706;;B;;MT;BRBBB-FC;
SSDMT;12743_9304915;12743-7983348;12743-7985879;;B;;MT;BRBBB-FC;
SSDMT;12783_9374792;12783-8056071;12783-8052589;;B;;MT;BRBBB-FC;
SSDMT;12783_9376067;12783-8057088;12783-8054062;;A;;MT;BRBBB-FC;
SSDMT;12783_9373578;12783-8055550;12783-8053852;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9306010;12743-7983232;12743-7984871;;C;;MT;BRBBB-FC;
SSDMT;12783_9374074;12783-8055263;12783-8051879;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9371120;12783-8056317;12783-8058663;;B;;MT;BRBBB-FC;
SSDMT;12783_9374566;12783-8053714;12783-8059167;;B;;MT;BRBBB-FC;
SSDMT;12783_9373835;12783-8053517;12783-8055757;;BC;;MT;BRBBB-FC;
SSDMT;12783_9376280;12783-8051989;12783-8051990;;B;;MT;BRBBB-FC;
SSDMT;12783_9375702;12783-8053078;12783-8054854;;A;;MT;BRBBB-FC;
SSDMT;12743_9301595;12743-7985718;12743-7987425;;C;;MT;BRBBB-FC;
SSDMT;12783_9375113;12783-8055996;12783-8058148;;B;;MT;BRBBB-FC;
SSDMT;12743_9305940;12743-7983212;12743-7983624;;C;;MT;BRBBB-FC;
SSDMT;12783_9370944;12783-8056432;12783-8052635;;B;;MT;BRBBB-FC;
SSDMT;12743_9304793;12743-7987585;12743-7988385;;C;;MT;BRBBB-FC;
SSDMT;12743_9304399;12743-7988505;12743-7986419;;B;;MT;BRBBB-FC;
SSDMT;12743_9303836;12743-7988059;12743-7988058;;B;;MT;BRBBB-FC;
SSDMT;12783_9370698;12783-8058507;12783-8056412;;B;;MT;BRBBB-FC;
SSDMT;12783_13698562;12783-11542998C;12783-11543002;;C;;MT;BRBBB-FC;
SSDMT;12783_9373844;12783-8054731;12783-8057951;;BC;;MT;BRBBB-FC;
SSDMT;12743_9304564;12743-7985822;12743-7985823;;BC;;MT;BRBBB-FC;
SSDMT;12783_9374962;12783-8058288;12783-8059311;;B;;MT;BRBBB-FC;
SSDMT;12743_9302182;12743-7983059;12743-7987073;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9304467;12743-7983541;12743-7984699;;C;;MT;BRBBB-FC;
SSDMT;12783_9373774;12783-8053594;12783-8052461;;C;;MT;BRBBB-FC;
SSDMT;12783_10303143;12783-8904330;12783-8899999;;A;;MT;BRBBB-FC;
SSDMT;12743_9302191;12743-7984797;12743-7984592;;A;;MT;BRBBB-FC;
SSDMT;12743_9303718;12743-7983845;12743-7986911;;B;;MT;BRBBB-FC;
SSDMT;12743_9305574;12743-7984183;12743-7987499;;B;;MT;BRBBB-FC;
SSDMT;12783_9374697;12783-8057521;12783-8055980;;B;;MT;BRBBB-FC;
SSDMT;12783_13698702;12783-11543138;12783-11543139;;C;;MT;BRBBB-FC;
SSDMT;12743_13992132;12743-11820361;12743-11820362;;BC;;MT;BRBBB-FC;
SSDMT;12743_13992272;12743-11820452;12743-11820453;;BC;;MT;BRBBB-FC;
SSDMT;12783_9372191;12783-8054172;12783-8055687;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9374843;12783-8054479;12783-8056578;;C;;MT;BRBBB-FC;
SSDMT;12743_9303740;12743-7987018;12743-7983856;;B;;MT;BRBBB-FC;
SSDMT;12783_9374318;12783-8055955C;12783-8052345;;A;;MT;BRBBB-FC;
SSDMT;12783_9375239;12783-8055219;12783-8055888;;B;;MT;BRBBB-FC;
SSDMT;12743_9302154;12743-7986708;12743-7986241;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375774;12783-8055292;12783-8054413;;A;;MT;BRBBB-FC;
SSDMT;12783_9373304;12783-8052487;12783-8058018;;B;;MT;BRBBB-FC;
SSDMT;12783_9374807;12783-8056616;12783-8052591;;B;;MT;BRBBB-FC;
SSDMT;12783_9371400;12783-8056946;12783-8053956;;C;;MT;BRBBB-FC;
SSDMT;12743_9305973;12743-7985548;12743-7985549;;C;;MT;BRBBB-FC;
SSDMT;12743_9302670;12743-7985100;12743-7986984;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9302459;12743-7984175;12743-7983768;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305613;12743-7986032;12743-7984560;;C;;MT;BRBBB-FC;
SSDMT;12783_9375043;12783-8053157;12783-8058157;;B;;MT;BRBBB-FC;
SSDMT;12783_9373514;12783-8058080;12783-8053184;;B;;MT;BRBBB-FC;
SSDMT;12743_9305879;12743-7983614;12743-7988430;;C;;MT;BRBBB-FC;
SSDMT;12743_9301476;12743-7985695;12743-7985388;;C;;MT;BRBBB-FC;
SSDMT;12783_9372689;12783-8058069;12783-8053589;;C;;MT;BRBBB-FC;
SSDMT;12783_9374810;12783-8053728;12783-8059294;;B;;MT;BRBBB-FC;
SSDMT;12783_9371856;12783-8053072;12783-8057062;;B;;MT;BRBBB-FC;
SSDMT;12743_9302155;12743-7983975;12743-7988235;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373571;12783-8055548;12783-8055725;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9375567;12783-8055450;12783-8058295;;A;;MT;BRBBB-FC;
SSDMT;12783_13974498;12783-11802766;12783-11802767;;A;;MT;BRBBB-FC;
SSDMT;12743_9301349;12743-7983367;12743-7987739;;ABC;;MT;BRBBB-FC;
SSDMT;12743_13991950;12743-11820192;12743-7983538;;BC;;MT;BRBBB-FC;
SSDMT;12783_9374035;12783-8054323C;12783-8057334;;C;;MT;BRBBB-FC;
SSDMT;12743_9303403;12743-7982988;12743-7988082;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9373262;12783-8057320;12783-8055777;;B;;MT;BRBBB-FC;
SSDMT;12783_9376431;12783-8057584;12783-8054533;;C;;MT;BRBBB-FC;
SSDMT;12783_9370857;12783-8051908;12783-9813881;;B;;MT;BRBBB-FC;
SSDMT;12743_9303497;12743-7988155;12743-7982960;;C;;MT;BRBBB-FC;
SSDMT;12743_9305817;12743-7988551;12743-7987218;;A;;MT;BRBBB-FC;
SSDMT;12743_9303673;12743-7984254;12743-7984253;;C;;MT;BRBBB-FC;
SSDMT;12743_9304601;12743-7985404;12743-7985833;;B;;MT;BRBBB-FC;
SSDMT;12783_9371691;12783-8058633;12783-8056954;;C;;MT;BRBBB-FC;
SSDMT;12783_9371922;12783-8059217;12783-9813925;;B;;MT;BRBBB-FC;
SSDMT;12743_13992337;12743-11820510;12743-11820511;;BC;;MT;BRBBB-FC;
SSDMT;12783_9371032;12783-8053326;12783-8052915;;B;;MT;BRBBB-FC;
SSDMT;12783_9371026;12783-8056298;12783-8058636;;B;;MT;BRBBB-FC;
SSDMT;12743_9304114;12743-7986089C;12743-7986816;;C;;MT;BRBBB-FC;
SSDMT;12743_9303315;12743-7986214;12743-7983041;;C;;MT;BRBBB-FC;
SSDMT;12743_14015252;12743-11842828;12743-11842829;;BC;;MT;BRBBB-FC;
SSDMT;12783_9375753;12783-8052310;12783-11486814;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372919;12783-8058310;12783-8055731;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9305332;12743-7984836;12743-7983399;;C;;MT;BRBBB-FC;
SSDMT;12783_9375563;12783-8055918;12783-8058007;;ABC;;MT;BRBBB-FC;
SSDMT;12743_9303800;12743-7985167;12743-7987038;;C;;MT;BRBBB-FC;
SSDMT;12783_13698706;12783-11543142;12783-11543143;;C;;MT;BRBBB-FC;
SSDMT;12783_9374016;12783-8054244;12783-8055751;;B;;MT;BRBBB-FC;
SSDMT;12783_9371331;12783-8052070;12783-8054824;;C;;MT;BRBBB-FC;
SSDMT;12783_9376027;12783-8057026;12783-8058023;;A;;MT;BRBBB-FC;
SSDMT;12743_9302320;12743-7987463;12743-7985517;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9372190;12783-8055687;12783-8055500;;ABC;;MT;BRBBB-FC;
SSDMT;12783_9376249;12783-8055781;12783-8056466;;B;;MT;BRBBB-FC;
SSDMT;12783_13974414;12783-11802678;12783-11802679;;A;;MT;BRBBB-FC;
SSDMT;12743_9303540;12743-7986661;12743-7983866;;C;;MT;BRBBB-FC;
