"TABLE","CODE","PAC1","PAC2","VOLTAGE","PHASES","SEC_PHASES","VOLTAGE_TYPE","FEEDER","TRANSFORMER_TYPE","X1","Y1","X2","Y2"
"UCBT","17319299","6749808PE","",,"AN","","BT","BRBBB-FC","",-49.414854071,-3.62328121500002,0,0
"UCBT","19028445","13797397PE","",,"AN","","BT","BRBBB-FC","",-49.569793989,-3.48143435999998,0,0
"UCBT","18436795","16195059PE","",,"AN","","BT","BRBBB-FC","",-49.582953633,-3.59034031499999,0,0
"UCBT","18410222","6750009PE","",,"AN","","BT","BRBBB-FC","",-49.51085345,-3.467148119,0,0
"UCBT","19060845","13797769PE","",,"AN","","BT","BRBBB-FC","",-49.468744317,-3.55790892900001,0,0
"UCBT","19203735","13797747PE","",,"AN","","BT","BRBBB-FC","",-49.491723432,-3.96793070899997,0,0
"UCBT","18448700","14147281PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","18448874","14147283PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","17643649","14146008PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","18447380","14147276PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","18447410","14147277PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","19056651","6904992PE","",,"AN","","BT","BRBBB-FC","",-49.458873378,-3.57623012599998,0,0
"UCBT","23388677","6864548PE","",,"AN","","BT","BRBBB-FC","",-49.410038688,-4.14713774900002,0,0
"UCBT","103280290","16169174PE","",,"AN","","BT","BRBBB-FC","",-49.434860088,-4.09823269600003,0,0
"UCBT","103242908","16167043PE","",,"AN","","BT","BRBBB-FC","",-49.497493434,-3.98046072,0,0
"UCBT","109015040","8742063PE","",,"AN","","BT","BRBBB-FC","",-49.603263774,-3.44494992,0,0
"UCBT","2000342872","15487245PE","",,"AN","","BT","BRBBB-FC","",-49.494397974,-3.365492249,0,0
"UCBT","2000422044","16261432PE","",,"AN","","BT","BRBBB-FC","",-49.518712036,-3.30740781499998,0,0
"UCBT","2000337662","14077711PE","",,"AN","","BT","BRBBB-FC","",-49.48972322,-3.34415479699999,0,0
"UCBT","2000342710","14936995PE","",,"AN","","BT","BRBBB-FC","",-49.463220166,-3.27892685,0,0
"UCBT","2000422042","16015209PE","",,"AN","","BT","BRBBB-FC","",-49.540299015,-3.32271379600002,0,0
"UCBT","2000394610","16261419PE","",,"AN","","BT","BRBBB-FC","",-49.530822887,-3.288325859,0,0
"UCBT","2000394642","16261423PE","",,"AN","","BT","BRBBB-FC","",-49.52863974,-3.28124881700001,0,0
"UCBT","2000334076","16261318PE","",,"AN","","BT","BRBBB-FC","",-49.547545816,-3.34347433400001,0,0
"UCBT","2000334078","16261319PE","",,"AN","","BT","BRBBB-FC","",-49.540616187,-3.35900150999998,0,0
"UCBT","2000334119","14020488PE","",,"AN","","BT","BRBBB-FC","",-49.519917908,-3.316432797,0,0
"UCBT","2000337647","14078009PE","",,"AN","","BT","BRBBB-FC","",-49.486341156,-3.33242875299999,0,0
"UCBT","2000398251","15038623PE","",,"AN","","BT","BRBBB-FC","",-49.449231906,-3.27457468900002,0,0
"UCBT","2000338100","14937005PE","",,"AN","","BT","BRBBB-FC","",-49.477228897,-3.30327820399998,0,0
"UCBT","2000338102","14937003PE","",,"AN","","BT","BRBBB-FC","",-49.498238837,-3.364914258,0,0
"UCBT","2000338103","14937004PE","",,"AN","","BT","BRBBB-FC","",-49.499675523,-3.35801960499998,0,0
"UCBT","2000337616","14078661PE","",,"AN","","BT","BRBBB-FC","",-49.465555273,-3.29056612800002,0,0
"UCBT","2000337640","15487215PE","",,"AN","","BT","BRBBB-FC","",-49.486609311,-3.35905967799999,0,0
"UCBT","2000337644","14194755PE","",,"AN","","BT","BRBBB-FC","",-49.48516538,-3.35772083699999,0,0
"UCBT","2000397967","15035266PE","",,"AN","","BT","BRBBB-FC","",-49.451123198,-3.26202797100001,0,0
"UCBT","2000620495","16556066PE","",,"AN","","BT","BRBBB-FC","",-49.474733401,-3.58980014899998,0,0
"UCBT","2000620554","16563385PE","",,"AN","","BT","BRBBB-FC","",-49.367143253,-3.91361052000002,0,0
"UCBT","14081119","15166092PE","",,"AN","","BT","BRBBB-FC","",-49.602763504,-3.44584998099998,0,0
"UCBT","13007004","15168211PE","",,"AN","","BT","BRBBB-FC","",-49.537003496,-3.842390524,0,0
"UCBT","15920513","13800954PE","",,"AN","","BT","BRBBB-FC","",-49.450969941,-4.00321458000002,0,0
"UCBT","16279307","15168140PE","",,"AN","","BT","BRBBB-FC","",-49.487345227,-4.07425971399999,0,0
"UCBT","13223050","16164420PE","",,"AN","","BT","BRBBB-FC","",-49.5412235,-3.91861063099998,0,0
"UCBT","13224048","13806168PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","15921170","8011052PE","",,"AN","","BT","BRBBB-FC","",-49.403204378,-3.99945270500001,0,0
"UCBT","5493331","16164215PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","5493030","16164363PE","",,"AN","","BT","BRBBB-FC","",-49.421993201,-3.77236041399999,0,0
"UCBT","12411367","16164996PE","",,"AN","","BT","BRBBB-FC","",-49.360902212,-3.61347011399999,0,0
"UCBT","5493293","13803189PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","5493323","17610976PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","10916305","15166109PE","",,"AN","","BT","BRBBB-FC","",-49.606773656,-3.56200003200001,0,0
"UCBT","10922577","15168055PE","",,"AN","","BT","BRBBB-FC","",-49.484132841,-3.75921025000002,0,0
"UCBT","16087769","16168954PE","",,"AN","","BT","BRBBB-FC","",-49.512803459,-3.99070073899998,0,0
"UCBT","14860665","15168203PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14861181","15168201PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","17644297","13985599PE","",,"AN","","BT","BRBBB-FC","",-49.427083334,-3.65786024800002,0,0
"UCBT","19360830","13797714PE","",,"AN","","BT","BRBBB-FC","",-49.519143472,-3.89492060399999,0,0
"UCBT","15978058","13800891PE","",,"AN","","BT","BRBBB-FC","",-49.467983393,-3.82189048800001,0,0
"UCBT","14861262","15168182PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14861300","15168200PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14863168","15168177PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14862676","15168192PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14631500","13807811PE","",,"AN","","BT","BRBBB-FC","",-49.469103414,-3.58588891599999,0,0
"UCBT","14862781","15168287PE","",,"AN","","BT","BRBBB-FC","",-49.41585872,-4.13564760600002,0,0
"UCBT","17570919","6758426PE","",,"AN","","BT","BRBBB-FC","",-49.466087251,-4.118803926,0,0
"UCBT","18414937","14147227PE","",,"AN","","BT","BRBBB-FC","",-49.565773867,-3.60446311200002,0,0
"UCBT","19532143","13982492PE","",,"AN","","BT","BRBBB-FC","",-49.587823937,-3.42184104099999,0,0
"UCBT","19532593","13797670PE","",,"AN","","BT","BRBBB-FC","",-49.581213551,-3.40654987599999,0,0
"UCBT","18286130","13984858PE","",,"AN","","BT","BRBBB-FC","",-49.508963578,-3.92830044900001,0,0
"UCBT","14988610","15168260PE","",,"AN","","BT","BRBBB-FC","",-49.41585872,-4.13564760600002,0,0
"UCBT","17133560","6758541PE","",,"AN","","BT","BRBBB-FC","",-49.443073357,-3.71320032900002,0,0
"UCBT","15950226","6759010PE","",,"AN","","BT","BRBBB-FC","",-49.512803459,-3.99070073899998,0,0
"UCBT","17653814","13797334PE","",,"AN","","BT","BRBBB-FC","",-49.586343635,-3.622141742,0,0
"UCBT","20277050","6913717PE","",,"AN","","BT","BRBBB-FC","",-49.519383468,-3.998060748,0,0
"UCBT","14863109","15168184PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14863273","15168189PE","",,"AN","","BT","BRBBB-FC","",-49.418388749,-4.13477691100002,0,0
"UCBT","14863281","15168285PE","",,"AN","","BT","BRBBB-FC","",-49.41585872,-4.13564760600002,0,0
"UCBT","14758828","13807763PE","",,"AN","","BT","BRBBB-FC","",-49.575353691,-3.59537895,0,0
"UCBT","17646320","8012186PE","",,"AN","","BT","BRBBB-FC","",-49.40481089,-3.67894872400001,0,0
"UCBT","96488688","6917776PE","",,"AN","","BT","BRBBB-FC","",-49.541523508,-3.970250706,0,0
"UCBT","96017308","6916438PE","",,"AN","","BT","BRBBB-FC","",-49.353560921,-4.09498013500001,0,0
"UCBT","96916949","6919139PE","",,"AN","","BT","BRBBB-FC","",-49.613454012,-3.639150556,0,0
"UCBT","96916965","13982474PE","",,"AN","","BT","BRBBB-FC","",-49.498273599,-3.58334997999998,0,0
"UCBT","96917023","6919142PE","",,"AN","","BT","BRBBB-FC","",-49.421572072,-3.594640239,0,0
"UCBT","96917040","6919143PE","",,"AN","","BT","BRBBB-FC","",-49.530363478,-3.518570033,0,0
"UCBT","96017340","6916440PE","",,"AN","","BT","BRBBB-FC","",-49.315809648,-4.081070603,0,0
"UCBT","96681976","6918386PE","",,"AN","","BT","BRBBB-FC","",-49.554253153,-3.84571055399999,0,0
"UCBT","96682310","6918388PE","",,"AN","","BT","BRBBB-FC","",-49.504913445,-3.98182072600002,0,0
"UCBT","92427773","6758521PE","",,"AN","","BT","BRBBB-FC","",-49.387200944,-3.90117946599997,0,0
"UCBT","91400235","15168133PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","96681720","6918374PE","",,"AN","","BT","BRBBB-FC","",-49.601913582,-3.44764993199999,0,0
"UCBT","91403056","15168085PE","",,"ABCN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91403390","15168104PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91403412","15168103PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91403820","6758511PE","",,"AN","","BT","BRBBB-FC","",-49.444041385,-4.16130971500002,0,0
"UCBT","96687761","13799850PE","",,"AN","","BT","BRBBB-FC","",-49.360902212,-3.61347011399999,0,0
"UCBT","96687850","13799849PE","",,"AN","","BT","BRBBB-FC","",-49.604304342,-3.45329096699999,0,0
"UCBT","96687974","6918426PE","",,"AN","","BT","BRBBB-FC","",-49.368133322,-3.59204037500001,0,0
"UCBT","92594181","13798750PE","",,"AN","","BT","BRBBB-FC","",-49.503758542,-3.40197215400002,0,0
"UCBT","85587153","7881294PE","",,"AN","","BT","BRBBB-FC","",-49.492281443,-4.10830009,0,0
"UCBT","91402700","15168108PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91402866","15168083PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","96488661","13799607PE","",,"AN","","BT","BRBBB-FC","",-49.540543504,-3.97869071999997,0,0
"UCBT","91400510","15168129PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91401053","15168123PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91401460","15168078PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","96488637","6917774PE","",,"AN","","BT","BRBBB-FC","",-49.534333494,-3.98450073100003,0,0
"UCBT","96677936","6918285PE","",,"AN","","BT","BRBBB-FC","",-49.605224346,-3.56262112100001,0,0
"UCBT","91875900","6749976PE","",,"AN","","BT","BRBBB-FC","",-49.331683196,-3.56200010399999,0,0
"UCBT","94950147","15166115PE","",,"AN","","BT","BRBBB-FC","",-49.368234001,-3.58226911000003,0,0
"UCBT","92426831","16195072PE","",,"AN","","BT","BRBBB-FC","",-49.570420912,-3.83645787400002,0,0
"UCBT","95546226","6915867PE","",,"AN","","BT","BRBBB-FC","",-49.589272807,-3.41801886399998,0,0
"UCBT","90197649","15168275PE","",,"AN","","BT","BRBBB-FC","",-49.41585872,-4.13564760600002,0,0
"UCBT","94946786","6758390PE","",,"AN","","BT","BRBBB-FC","",-49.561963534,-3.871660561,0,0
"UCBT","92369080","16195090PE","",,"AN","","BT","BRBBB-FC","",-49.5641191,-3.83629721300002,0,0
"UCBT","91402076","15168080PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91402289","15168089PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","94950309","6758764PE","",,"AN","","BT","BRBBB-FC","",-49.552783512,-3.84572052599998,0,0
"UCBT","94947375","6750111PE","",,"AN","","BT","BRBBB-FC","",-49.526883578,-3.56179007999998,0,0
"UCBT","91402343","15168113PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91402432","15168111PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91402548","15168081PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","93965906","6750136PE","",,"AN","","BT","BRBBB-FC","",-49.569463825,-3.59890065399998,0,0
"UCBT","97818673","16195066PE","",,"AN","","BT","BRBBB-FC","",-49.611244139,-3.79664040300003,0,0
"UCBT","97873283","6921813PE","",,"AN","","BT","BRBBB-FC","",-49.623582884,-3.81599940699999,0,0
"UCBT","97868662","13985723PE","",,"AN","","BT","BRBBB-FC","",-49.575793546,-3.64529021999999,0,0
"UCBT","103398452","15168047PE","",,"ABN","","BT","BRBBB-FC","",-49.484132841,-3.75921025000002,0,0
"UCBT","97819769","6921553PE","",,"AN","","BT","BRBBB-FC","",-49.630383302,-3.80466025200002,0,0
"UCBT","99585692","15485986PE","",,"AN","","BT","BRBBB-FC","",-49.491182246,-3.76950572800001,0,0
"UCBT","97820252","6921563PE","",,"AN","","BT","BRBBB-FC","",-49.627872418,-3.81559182799998,0,0
"UCBT","102514394","16195135PE","",,"AN","","BT","BRBBB-FC","",-49.502313468,-3.794870441,0,0
"UCBT","105785801","13801305PE","",,"AN","","BT","BRBBB-FC","",-49.394818647,-3.77447071400002,0,0
"UCBT","103248515","16167140PE","",,"AN","","BT","BRBBB-FC","",-49.499411352,-4.03410975200001,0,0
"UCBT","107123105","13801522PE","",,"AN","","BT","BRBBB-FC","",-49.395023246,-3.72619037599998,0,0
"UCBT","2000096247","13799392PE","",,"AN","","BT","BRBBB-FC","",-49.57734355,-3.62060019,0,0
"UCBT","2000333493","14224571PE","",,"AN","","BT","BRBBB-FC","",-49.493673139,-3.37342989899997,0,0
"UCBT","2000411767","14210271PE","",,"AN","","BT","BRBBB-FC","",-49.629113437,-3.809070002,0,0
"UCBT","2000254096","14020318PE","",,"AN","","BT","BRBBB-FC","",-49.373155265,-3.85387323600003,0,0
"UCBT","2000254123","14020433PE","",,"AN","","BT","BRBBB-FC","",-49.373496138,-3.85453404899999,0,0
"UCBT","2000254163","14020392PE","",,"AN","","BT","BRBBB-FC","",-49.387975249,-3.86323426500002,0,0
"UCBT","17322842","16195096PE","",,"AN","","BT","BRBBB-FC","",-49.328593247,-3.59412142399998,0,0
"UCBT","17323024","6750134PE","",,"AN","","BT","BRBBB-FC","",-49.333013185,-3.57614011700002,0,0
"UCBT","17323210","16195095PE","",,"AN","","BT","BRBBB-FC","",-49.326533283,-3.60097018499999,0,0
"UCBT","5492750","13803205PE","",,"AN","","BT","BRBBB-FC","",-49.471983325,-3.76374040799999,0,0
"UCBT","18327252","6758707PE","",,"AN","","BT","BRBBB-FC","",-49.432421397,-4.253710807,0,0
"UCBT","91401754","15168120PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91402386","15168112PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","91402602","15168082PE","",,"AN","","BT","BRBBB-FC","",-49.418429891,-4.13753844199999,0,0
"UCBT","2000040832","13799046PE","",,"AN","","BT","BRBBB-FC","",-49.432613719,-3.57575094700002,0,0
"UCBT","109495336","13802125PE","",,"AN","","BT","BRBBB-FC","",-49.514653467,-4.00378075100002,0,0
"UCBT","17430190","13985197PE","",,"AN","","BT","BRBBB-FC","",-49.499053443,-3.96199069099998,0,0
"UCBT","20247428","7901151PE","",,"AN","","BT","BRBBB-FC","",-49.601913582,-3.44764993199999,0,0
"UCBT","2000363183","14224658PE","",,"AN","","BT","BRBBB-FC","",-49.527433479,-3.87449056899999,0,0
"UCBT","2000126993","12604171PE","",,"ABN","","BT","BRBBB-FC","",-49.514653467,-4.00378075100002,0,0
"UCBT","2000394588","16261418PE","",,"AN","","BT","BRBBB-FC","",-49.530000589,-3.28373412799999,0,0
"UCBT","2000131023","10651668PE","",,"AN","","BT","BRBBB-FC","",-49.423945105,-3.93658960099998,0,0
"UCBT","2000394586","16261417PE","",,"AN","","BT","BRBBB-FC","",-49.530855573,-3.29919481500002,0,0
"UCBT","2000625914","16083959PE","",,"AN","","BT","BRBBB-FC","",-49.48678174,-3.74521547000001,0,0
"UCBT","2000597044","15948148PE","",,"AN","","BT","BRBBB-FC","",-49.419859058,-3.93272579000001,0,0
"UCBT","2000352300","15487326PE","",,"AN","","BT","BRBBB-FC","",-49.459400847,-3.28378087800002,0,0
"UCBT","2000532811","15488796PE","",,"AN","","BT","BRBBB-FC","",-49.573981976,-3.396291491,0,0
"UCBT","103470498","13800528PE","",,"AN","","BT","BRBBB-FC","",-49.44773613,-4.07111905400001,0,0
"UCBT","2000620389","16563379PE","",,"AN","","BT","BRBBB-FC","",-49.453697805,-3.555021904,0,0
"UCBT","2000337645","15487216PE","",,"AN","","BT","BRBBB-FC","",-49.497809409,-3.37204050999998,0,0
"UCBT","91286084","6758766PE","",,"AN","","BT","BRBBB-FC","",-49.435151358,-4.25209080799999,0,0
"UCBT","2000233670","12595968PE","",,"AN","","BT","BRBBB-FC","",-49.511513457,-3.99167073900003,0,0
"UCBT","107242732","15166160PE","",,"ABN","","BT","BRBBB-FC","",-49.607629538,-3.560038894,0,0
"UCBT","2000153204","12615682PE","",,"AN","","BT","BRBBB-FC","",-49.522544208,-3.65933009399998,0,0
"UCBT","2000152839","13802500PE","",,"AN","","BT","BRBBB-FC","",-49.58769354,-3.422446869,0,0
"UCBT","2000277670","13315631PE","",,"AN","","BT","BRBBB-FC","",-49.478023406,-3.75029038600002,0,0
"UCBT","2000337619","17371196PE","",,"AN","","BT","BRBBB-FC","",-49.463932486,-3.29807358400001,0,0
"UCBT","2000153208","15486537PE","",,"AN","","BT","BRBBB-FC","",-49.522949834,-3.65976734399999,0,0
"UCBT","2000153096","13802802PE","",,"AN","","BT","BRBBB-FC","",-49.58769354,-3.422446869,0,0
"UCBT","2000254375","14020389PE","",,"AN","","BT","BRBBB-FC","",-49.390278983,-3.85429475699999,0,0
"UCBT","2000258089","15486774PE","",,"AN","","BT","BRBBB-FC","",-49.553859685,-3.58568498,0,0
"UCBT","90846574","15166171PE","",,"AN","","BT","BRBBB-FC","",-49.603263774,-3.44494992,0,0
"UCBT","2000254342","14020394PE","",,"AN","","BT","BRBBB-FC","",-49.387357038,-3.83770369000001,0,0
"UCBT","11211844","6857672PE","",,"AN","","BT","BRBBB-FC","",-49.602763504,-3.44584998099998,0,0
"UCBT","2000620441","16563380PE","",,"AN","","BT","BRBBB-FC","",-49.450260075,-3.55469958700002,0,0
"UCBT","2000510492","16167879PE","",,"AN","","BT","BRBBB-FC","",-49.514653467,-4.00378075100002,0,0
"UCBT","102218221","13800264PE","",,"AN","","BT","BRBBB-FC","",-49.450313361,-4.06651073199998,0,0
"UCBT","2000342697","14934549PE","",,"AN","","BT","BRBBB-FC","",-49.464417294,-3.25692002599999,0,0
"UCBT","2000342787","15487244PE","",,"AN","","BT","BRBBB-FC","",-49.494837548,-3.36248568600001,0,0
"UCBT","94950287","13982544PE","",,"AN","","BT","BRBBB-FC","",-49.465163384,-3.82224049000001,0,0
"UCBT","2000082537","8701404PE","",,"AN","","BT","BRBBB-FC","",-49.401299688,-3.75146469499998,0,0
"UCBT","2000082615","13799141PE","",,"AN","","BT","BRBBB-FC","",-49.397197097,-3.75502026700002,0,0
"UCBT","2000394647","16261424PE","",,"AN","","BT","BRBBB-FC","",-49.522347763,-3.30040867500003,0,0
"UCBT","108896019","13801895PE","",,"AN","","BT","BRBBB-FC","",-49.539263498,-4.00201075799998,0,0
"UCBT","2000470041","16195098PE","",,"AN","","BT","BRBBB-FC","",-49.475793815,-3.50582968800001,0,0
"UCBT","2000351008","13378867PE","",,"AN","","BT","BRBBB-FC","",-49.510925554,-4.02726480699999,0,0
"UCBT","103804264","13800853PE","",,"AN","","BT","BRBBB-FC","",-49.363363985,-3.60039118200001,0,0
"UCBT","2000624356","16084041PE","",,"AN","","BT","BRBBB-FC","",-49.532375876,-3.95872096300002,0,0
"UCBT","2000532849","15488799PE","",,"AN","","BT","BRBBB-FC","",-49.569495145,-3.37515756499999,0,0
"UCBT","2000532865","15488801PE","",,"AN","","BT","BRBBB-FC","",-49.572913145,-3.40707965799999,0,0
"UCBT","2000130780","10756398PE","",,"AN","","BT","BRBBB-FC","",-49.456903682,-3.95715352600001,0,0
"UCBT","2000130789","13799264PE","",,"AN","","BT","BRBBB-FC","",-49.460697163,-3.95817971999998,0,0
"UCBT","2000112356","14014525PE","",,"AN","","BT","BRBBB-FC","",-49.501241466,-4.08495001900002,0,0
"UCBT","92638782","6759093PE","",,"AN","","BT","BRBBB-FC","",-49.561583453,-3.85425048399998,0,0
"UCBT","104954480","6750175PE","",,"AN","","BT","BRBBB-FC","",-49.630973002,-3.81537036999998,0,0
"UCBT","2000130738","10756236PE","",,"AN","","BT","BRBBB-FC","",-49.434888021,-3.95128091800001,0,0
"UCBT","2000130713","13799270PE","",,"AN","","BT","BRBBB-FC","",-49.446449889,-3.954348192,0,0
"UCBT","2000620493","16556065PE","",,"AN","","BT","BRBBB-FC","",-49.481203469,-3.59243942099999,0,0
"UCBT","2000470416","14273855PE","",,"AN","","BT","BRBBB-FC","",-49.48678174,-3.74521547000001,0,0
"UCBT","96489153","17046472PE","",,"AN","","BT","BRBBB-FC","",-49.510553613,-3.99809052900002,0,0
"UCBT","2000871559","17565999PE","",,"AN","","BT","BRBBB-FC","",-49.560893526,-3.76623040700002,0,0
"UCBT","92147550","6750337PE","",,"AN","","BT","BRBBB-FC","",-49.604874229,-3.80018045399999,0,0
"UCBT","2000729355","16979944PE","",,"ABCN","","BT","BRBBB-FC","",-49.567132194,-3.77252130099998,0,0
"UCBT","2000802500","17384529PE","",,"AN","","BT","BRBBB-FC","",-49.519781513,-4.00863467099998,0,0
"UCBT","2000801502","17169861PE","",,"ABCN","","BT","BRBBB-FC","",-49.417338215,-4.13603805999998,0,0
"UCBT","2000829749","17399086PE","",,"AN","","BT","BRBBB-FC","",-49.602213926,-3.44444000200002,0,0
"UCBT","2000739462","16981583PE","",,"AN","","BT","BRBBB-FC","",-49.441993906,-4.081421277,0,0
"UCBT","2000749561","17040877PE","",,"AN","","BT","BRBBB-FC","",-49.507706178,-3.36884206500002,0,0
"UCBT","2000209856","12606208PE","",,"AN","","BT","BRBBB-FC","",-49.521933072,-3.65718048100001,0,0
"UCBT","90848119","16351431PE","",,"AN","","BT","BRBBB-FC","",-49.601413562,-3.44438992900001,0,0
"UCBT","2000511113","15093262PE","",,"AN","","BT","BRBBB-FC","",-49.416998706,-4.13285771099999,0,0
"UCBT","2000494774","16167846PE","",,"AN","","BT","BRBBB-FC","",-49.512803463,-3.996960747,0,0
"UCBT","14535420","5005739PE","",,"AN","","BT","BRBBB-FC","",-49.590063964,-3.41965997599999,0,0
"UCBT","96678134","13799570PE","",,"AN","","BT","BRBBB-FC","",-49.603143584,-3.44331992000002,0,0
"UCBT","96681151","13799900PE","",,"AN","","BT","BRBBB-FC","",-49.508663451,-3.99717074500001,0,0
"UCBT","17322559","13809050PE","",,"AN","","BT","BRBBB-FC","",-49.322203173,-3.57153011700001,0,0
"UCBT","2000130910","16165894PE","",,"AN","","BT","BRBBB-FC","",-49.484153414,-3.75801039200002,0,0
"UCBT","16279013","16166018PE","",,"AN","","BT","BRBBB-FC","",-49.492088823,-4.05889096599998,0,0
"UCBT","102776763","13800109PE","",,"AN","","BT","BRBBB-FC","",-49.53730349,-3.84165051700001,0,0
"UCBT","96681593","13799875PE","",,"AN","","BT","BRBBB-FC","",-49.512273419,-3.99500073899998,0,0
"UCBT","2000342861","14177971PE","",,"AN","","BT","BRBBB-FC","",-49.507341883,-3.369149053,0,0
"UCBT","12513542","13805729PE","",,"AN","","BT","BRBBB-FC","",-49.603914214,-3.44599973999999,0,0
"UCBT","14626646","16168321PE","",,"AN","","BT","BRBBB-FC","",-49.541933602,-3.86235050300002,0,0
"UCBT","16272280","5074550PE","",,"AN","","BT","BRBBB-FC","",-49.504605249,-4.03978446799999,0,0
"UCBT","16337730","13801050PE","",,"AN","","BT","BRBBB-FC","",-49.542953607,-3.87665054000001,0,0
"UCBT","2000787657","17044741PE","",,"AN","","BT","BRBBB-FC","",-49.540273495,-3.88737058599997,0,0
"UCBT","12727569","16374265PE","",,"ABN","","BT","BRBBB-FC","",-49.602933616,-3.44454956700002,0,0
"UCBT","2000225284","13804181PE","",,"AN","","BT","BRBBB-FC","",-49.554133513,-3.52090004500002,0,0
"UCBT","2000838738","17400021PE","",,"AN","","BT","BRBBB-FC","",-49.484153414,-3.75801039200002,0,0
"UCBT","10923450","16320472PE","",,"AN","","BT","BRBBB-FC","",-49.607283919,-3.56010017800003,0,0
"UCBT","2000765728","17022562PE","",,"AN","","BT","BRBBB-FC","",-49.484153414,-3.75801039200002,0,0
"UCBT","2000447774","17404486PE","",,"AN","","BT","BRBBB-FC","",-49.490903247,-4.06705722300001,0,0
"UCBT","19966194","13985204PE","",,"AN","","BT","BRBBB-FC","",-49.502603676,-4.00040079500002,0,0
"UCBT","2000803026","17381046PE","",,"ABN","","BT","BRBBB-FC","",-49.483173414,-3.75934039999999,0,0
"UCBT","2000523698","17018384PE","",,"AN","","BT","BRBBB-FC","",-49.464446247,-3.559029963,0,0
"UCBT","16855618","13808669PE","",,"AN","","BT","BRBBB-FC","",-49.552923514,-3.52162004299998,0,0
"UCBT","98901493","13800037PE","",,"AN","","BT","BRBBB-FC","",-49.488143419,-3.76495040700001,0,0
"UCBT","20195550","13798331PE","",,"AN","","BT","BRBBB-FC","",-49.602913584,-3.44200992600003,0,0
"UCBT","16816175","13808367PE","",,"AN","","BT","BRBBB-FC","",-49.463973386,-3.55963010200003,0,0
"UCBT","13003726","13806291PE","",,"AN","","BT","BRBBB-FC","",-49.488543423,-3.79138044199999,0,0
"UCBT","96489269","13799589PE","",,"AN","","BT","BRBBB-FC","",-49.542013507,-3.89300059099997,0,0
"UCBT","20193875","13798344PE","",,"AN","","BT","BRBBB-FC","",-49.605224346,-3.56262112100001,0,0
"UCBT","20198150","5005709PE","",,"AN","","BT","BRBBB-FC","",-49.603903583,-3.43840992100002,0,0
"UCBT","16272140","16167060PE","",,"AN","","BT","BRBBB-FC","",-49.506524825,-4.03604903899998,0,0
